source_page,discovered_url,normalized_url,final_url,internal_or_external,resource_type,status_code,result,response_time_ms,content_type,depth,page_title,error_message,timestamp
https://europlan.be/nl/hardware/grootformaat-scanners,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,46.9,text/html; charset=utf-8,3,,,2026-04-17T17:26:13.463104+00:00
https://europlan.be/nl/hardware/grootformaat-scanners,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,1502.5,text/html; charset=UTF-8,3,,,2026-04-17T17:26:14.965785+00:00
https://europlan.be/nl/hardware/grootformaat-scanners,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,33.6,text/html; charset=UTF-8,3,,,2026-04-17T17:26:17.459323+00:00
https://europlan.be/nl/hardware/vouwmachines,/cdn-cgi/l/email-protection#9df4f3fbf2ddf8e8eff2edf1fcf3b3fff8,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,27.8,text/html,3,,,2026-04-17T17:26:22.103493+00:00
https://europlan.be/nl/hardware/vouwmachines,/hardware/vouwmachines/hp-f40-folder,https://europlan.be/hardware/vouwmachines/hp-f40-folder,https://europlan.be/hardware/vouwmachines/hp-f40-folder,internal,anchor,404,BROKEN_4XX,40.7,text/html; charset=utf-8,3,,,2026-04-17T17:26:22.144492+00:00
https://europlan.be/nl/hardware/vouwmachines,/hardware/vouwmachines/hp-f60-folder,https://europlan.be/hardware/vouwmachines/hp-f60-folder,https://europlan.be/hardware/vouwmachines/hp-f60-folder,internal,anchor,404,BROKEN_4XX,40.4,text/html; charset=utf-8,3,,,2026-04-17T17:26:22.185045+00:00
https://europlan.be/nl/hardware/vouwmachines,/hardware/vouwmachines/hp-f70-folder,https://europlan.be/hardware/vouwmachines/hp-f70-folder,https://europlan.be/hardware/vouwmachines/hp-f70-folder,internal,anchor,404,BROKEN_4XX,43.6,text/html; charset=utf-8,3,,,2026-04-17T17:26:22.228804+00:00
https://europlan.be/nl/hardware/vouwmachines,/hardware/vouwmachines/rowe-variofold-offline,https://europlan.be/hardware/vouwmachines/rowe-variofold-offline,https://europlan.be/hardware/vouwmachines/rowe-variofold-offline,internal,anchor,404,BROKEN_4XX,39.1,text/html; charset=utf-8,3,,,2026-04-17T17:26:22.268083+00:00
https://europlan.be/nl/hardware/vouwmachines,/hardware/vouwmachines/rowe-variofold-online,https://europlan.be/hardware/vouwmachines/rowe-variofold-online,https://europlan.be/hardware/vouwmachines/rowe-variofold-online,internal,anchor,404,BROKEN_4XX,39.6,text/html; charset=utf-8,3,,,2026-04-17T17:26:22.307790+00:00
https://europlan.be/nl/hardware/vouwmachines,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,36.1,text/html; charset=utf-8,3,,,2026-04-17T17:26:25.818244+00:00
https://europlan.be/nl/hardware/vouwmachines,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,981.3,text/html; charset=UTF-8,3,,,2026-04-17T17:26:26.799690+00:00
https://europlan.be/nl/hardware/vouwmachines,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,33.7,text/html; charset=UTF-8,3,,,2026-04-17T17:26:29.519377+00:00
https://europlan.be/nl/hardware/grootformaat-snijtafels,/cdn-cgi/l/email-protection#771e1911183712020518071b1619591512,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,28.4,text/html,3,,,2026-04-17T17:26:34.915534+00:00
https://europlan.be/nl/hardware/grootformaat-snijtafels,/hardware/grootformaat-snijtafels/rowe-59,https://europlan.be/hardware/grootformaat-snijtafels/rowe-59,https://europlan.be/hardware/grootformaat-snijtafels/rowe-59,internal,anchor,404,BROKEN_4XX,40.4,text/html; charset=utf-8,3,,,2026-04-17T17:26:34.956227+00:00
https://europlan.be/nl/hardware/grootformaat-snijtafels,/hardware/grootformaat-snijtafels/rowe-198,https://europlan.be/hardware/grootformaat-snijtafels/rowe-198,https://europlan.be/hardware/grootformaat-snijtafels/rowe-198,internal,anchor,404,BROKEN_4XX,42.6,text/html; charset=utf-8,3,,,2026-04-17T17:26:34.998961+00:00
https://europlan.be/nl/hardware/grootformaat-snijtafels,/hardware/grootformaat-snijtafels/rowe-198-2,https://europlan.be/hardware/grootformaat-snijtafels/rowe-198-2,https://europlan.be/hardware/grootformaat-snijtafels/rowe-198-2,internal,anchor,404,BROKEN_4XX,44.3,text/html; charset=utf-8,3,,,2026-04-17T17:26:35.043442+00:00
https://europlan.be/nl/hardware/grootformaat-snijtafels,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,32.1,text/html; charset=utf-8,3,,,2026-04-17T17:26:39.461071+00:00
https://europlan.be/nl/hardware/grootformaat-snijtafels,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,1140.2,text/html; charset=UTF-8,3,,,2026-04-17T17:26:40.601556+00:00
https://europlan.be/nl/hardware/grootformaat-snijtafels,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,36.2,text/html; charset=UTF-8,3,,,2026-04-17T17:26:42.613507+00:00
https://europlan.be/nl/oplossingen,/cdn-cgi/l/email-protection#462f2820290623333429362a2728682423,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,27.0,text/html,3,,,2026-04-17T17:26:48.137951+00:00
https://europlan.be/nl/oplossingen,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,30.6,text/html; charset=utf-8,3,,,2026-04-17T17:26:51.558342+00:00
https://europlan.be/nl/oplossingen,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,780.1,text/html; charset=UTF-8,3,,,2026-04-17T17:26:52.338501+00:00
https://europlan.be/nl/oplossingen,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,35.2,text/html; charset=UTF-8,3,,,2026-04-17T17:26:54.213245+00:00
https://europlan.be/nl/oplossingen/architectuur-bouw,/cdn-cgi/l/email-protection#b8d1d6ded7f8ddcdcad7c8d4d9d696dadd,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,25.6,text/html,3,,,2026-04-17T17:26:59.660649+00:00
https://europlan.be/nl/oplossingen/architectuur-bouw,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,31.5,text/html; charset=utf-8,3,,,2026-04-17T17:27:03.033013+00:00
https://europlan.be/nl/oplossingen/architectuur-bouw,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,982.1,text/html; charset=UTF-8,3,,,2026-04-17T17:27:04.015227+00:00
https://europlan.be/nl/oplossingen/architectuur-bouw,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,28.9,text/html; charset=UTF-8,3,,,2026-04-17T17:27:05.890118+00:00
https://europlan.be/nl/oplossingen/grafische-kunst,/cdn-cgi/l/email-protection#a0c9cec6cfe0c5d5d2cfd0ccc1ce8ec2c5,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,30.7,text/html,3,,,2026-04-17T17:27:10.372883+00:00
https://europlan.be/nl/oplossingen/grafische-kunst,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,36.7,text/html; charset=utf-8,3,,,2026-04-17T17:27:13.798773+00:00
https://europlan.be/nl/oplossingen/grafische-kunst,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,822.9,text/html; charset=UTF-8,3,,,2026-04-17T17:27:14.621751+00:00
https://europlan.be/nl/oplossingen/grafische-kunst,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,34.3,text/html; charset=UTF-8,3,,,2026-04-17T17:27:16.442080+00:00
https://europlan.be/nl/oplossingen/retail-posterprinting,/cdn-cgi/l/email-protection#acc5c2cac3ecc9d9dec3dcc0cdc282cec9,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,29.9,text/html,3,,,2026-04-17T17:27:20.927972+00:00
https://europlan.be/nl/oplossingen/retail-posterprinting,/offerte,https://europlan.be/offerte,https://europlan.be/offerte,internal,anchor,404,BROKEN_4XX,45.7,text/html; charset=utf-8,3,,,2026-04-17T17:27:20.974102+00:00
https://europlan.be/nl/oplossingen/retail-posterprinting,/hardware/retail-printers,https://europlan.be/hardware/retail-printers,https://europlan.be/hardware/retail-printers,internal,anchor,404,BROKEN_4XX,45.8,text/html; charset=utf-8,3,,,2026-04-17T17:27:21.019959+00:00
https://europlan.be/nl/oplossingen/retail-posterprinting,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,28.7,text/html; charset=utf-8,3,,,2026-04-17T17:27:24.548619+00:00
https://europlan.be/nl/oplossingen/retail-posterprinting,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,913.9,text/html; charset=UTF-8,3,,,2026-04-17T17:27:25.462839+00:00
https://europlan.be/nl/oplossingen/retail-posterprinting,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,31.2,text/html; charset=UTF-8,3,,,2026-04-17T17:27:27.512105+00:00
https://europlan.be/nl/oplossingen/gis-overheid,/cdn-cgi/l/email-protection#7b12151d143b1e0e09140b171a1555191e,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,26.1,text/html,3,,,2026-04-17T17:27:31.724024+00:00
https://europlan.be/nl/oplossingen/gis-overheid,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,29.9,text/html; charset=utf-8,3,,,2026-04-17T17:27:35.611752+00:00https://europlan.be/nl/oplossingen/gis-overheid,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,788.3,text/html; charset=UTF-8,3,,,2026-04-17T18:14:38.567123+00:00
